"area","name","lat","long","status","note","address"
"青葉区","仙台市立上杉山通小学校東側",38.2713026,140.873753,1,"","仙台市青葉区上杉一丁目１０番１号"
"青葉区","仙台市外記丁通公園北側",38.2720492,140.8719284,1,"","仙台市青葉区上杉一丁目１４番内"
"青葉区","仙台市勝山公園東側",38.27343,140.87371,1,"","仙台市青葉区上杉二丁目１番内"
"青葉区","仙台市勝山公園南側",38.27312,140.87331,1,"","仙台市青葉区上杉二丁目１番内"
"青葉区","仙台市上杉公園南側",38.2713245,140.8798149,1,"","仙台市青葉区上杉四丁目１番内"
"青葉区","仙台市錦町公園東側",38.2661115,140.8751418,1,"","仙台市青葉区本町二丁目２１番内"
"青葉区","仙台市勾当台公園北側",38.26746,140.8709,1,"","仙台市青葉区本町三丁目９番内"
"青葉区","仙台市勾当台公園南側",38.26633,140.87167,1,"","仙台市青葉区本町三丁目９番内"
"青葉区","青葉区役所西側",38.269075,140.8704473,1,"","仙台市青葉区上杉一丁目５番1号"
"青葉区","仙台市立木町通小学校北側",38.2710134,140.8645156,1,"","仙台市青葉区木町通一丁目７番３６号"
"青葉区","仙台市北三番丁公園東側",38.2704896,140.8645032,1,"","仙台市青葉区木町通一丁目７番内"
"青葉区","仙台市立第二中学校南側",38.2736003,140.8644094,1,"","仙台市青葉区木町通二丁目４番１号"
"青葉区","東北大学加齢医学研究所南側",38.2742253,140.8603138,0,"","仙台市青葉区星陵町４番１号"
"青葉区","東北大学病院南側",38.2719482,140.8608739,1,"","仙台市青葉区星陵町１番１号"
"青葉区","（公財）仙台市建設公社駐車場",38.2690793,140.8635712,1,"","仙台市青葉区木町通一丁目3番内"
"青葉区","仙台市春日町公園西側",38.2670998,140.8656261,1,"","仙台市青葉区春日町７番内"
"青葉区","仙台市勾当台公園市民広場",38.2669711,140.8699785,1,"","仙台市青葉区国分町三丁目７番内"
"青葉区","仙台市立木町通小学校西側",38.2710134,140.8645156,1,"","仙台市青葉区木町通一丁目７番３６号"
"青葉区","仙台市立通町小学校南側",38.2765746,140.8631272,0,"","仙台市青葉区通町一丁目１番１号"
"青葉区","柏木保育園北側",38.275081,140.8623262,1,"","仙台市青葉区柏木一丁目５番３５号"
"青葉区","仙台北山郵便局南側",38.2784069,140.8610808,0,"","仙台市青葉区木町１４番内"
"青葉区","輪王寺前バス停東側",38.2834164,140.8592582,0,"","仙台市青葉区北山一丁目７番内"
"青葉区","仙台市通町公園南側",38.2810474,140.8636134,0,"","仙台市青葉区青葉町６番内"
"青葉区","仙台市通町市営住宅北側",38.2778817,140.8670844,1,"","仙台市青葉区通町一丁目6番10号"
"青葉区","仙台市立通町小学校西側",38.2765746,140.8631272,1,"","仙台市青葉区通町一丁目１番１号"
"青葉区","月極駐車場エルタスパーク南側",38.2799687,140.8650274,0,"","仙台市青葉区通町二丁目３番内"
"青葉区","仙台市立上杉山中学校西側",38.2781874,140.8737637,1,"","仙台市青葉区上杉六丁目７番１号"
"青葉区","宮城教育大学附属中学校西側",38.27792,140.8756334,1,"","仙台市青葉区上杉六丁目４番１号"
"青葉区","仙台厚生病院西側",38.2763576,140.8701572,1,"","仙台市青葉区堤通雨宮町１番２０号"
"青葉区","仙台市立上杉山中学校北側",38.2781874,140.8737637,1,"","仙台市青葉区上杉六丁目７番１号"
"青葉区","宮城県仙台合同庁舎西側",38.2779919,140.8677748,1,"","仙台市青葉区堤通雨宮町４番１７号"
"青葉区","宮城教育大学附属小学校北側",38.27792,140.8756334,1,"","仙台市青葉区上杉六丁目４番１号"
"青葉区","ファミリーマート堤町一丁目店北側",38.2832612,140.8704521,0,"","仙台市青葉区堤町一丁目３番内"
"青葉区","日浄寺入口東側",38.2832612,140.8704521,0,"","仙台市青葉区堤町一丁目１０番内"
"青葉区","仙台市立北六番丁小学校北側",38.2762062,140.882464,1,"","仙台市青葉区宮町四丁目４番１７号"
"青葉区","東北電力宮町アパート",38.274513,140.8824633,1,"","仙台市青葉区宮町四丁目５番５７号"
"青葉区","宮町四丁目３番内（個人宅地）",38.2755124,140.8805063,1,"","仙台市青葉区宮町四丁目３番４３号"
"青葉区","仙台市立北六番丁小学校西側",38.2762062,140.882464,1,"","仙台市青葉区宮町四丁目４番１７号"
"青葉区","仙台市立五城中学校北側",38.279265,140.8833694,1,"","仙台市青葉区東照宮一丁目３番１号"
"青葉区","仙台市児童相談所西側",38.2810727,140.8829683,1,"","仙台市青葉区東照宮一丁目１８番１号"
"青葉区","東急ドエルアルス東照宮明水館東側",38.2771181,140.8843467,1,"","仙台市青葉区宮町五丁目３番５号"
"青葉区","仙台市上杉杜の公園",38.2747942,140.8788155,1,"","仙台市青葉区上杉五丁目５番内"
"青葉区","仙台市立東六番丁小学校西側",38.2660626,140.8841655,1,"","仙台市青葉区宮町一丁目２番１号"
"青葉区","仙台市小田原四丁目公園北側",38.2692849,140.8920119,1,"","仙台市青葉区小田原四丁目3番内"
"青葉区","花京院緑地南側",38.2638393,140.8806623,1,"","仙台市青葉区花京院一丁目１番内"
"青葉区","仙台駅自転車保管所北側（宮城野橋下）",38.2631798,140.881998,1,"","仙台市青葉区中央一丁目3番10号"
"青葉区","宮城野橋南西側",38.2628806,140.8809099,1,"","仙台市青葉区中央一丁目３番内"
"青葉区","宮町県職員宿舎",38.270705,140.8831138,1,"","仙台市青葉区宮町二丁目１番２３号"
"青葉区","常盤木学園西側",38.2693784,140.8896248,1,"","仙台市青葉区小田原四丁目３番２０号"
"青葉区","仙台市小田原青葉のまち公園",38.2680718,140.8916187,1,"","仙台市青葉区小田原四丁目１４番内"
"青葉区","仙台市立東二番丁小学校東側",38.2589858,140.8750167,1,"","仙台市青葉区一番町二丁目１番４号"
"青葉区","仙台市五橋公園東側",38.2546982,140.880603,1,"","仙台市青葉区五橋一丁目１番内"
"青葉区","イムス明理会仙台総合病院",38.2575657999999,140.8773822,1,"","仙台市青葉区中央四丁目５番１号"
"青葉区","仙台市五橋公園南側",38.2546982,140.880603,1,"","仙台市青葉区五橋一丁目１番内"
"青葉区","仙台駅西口ペデストリアンデッキ北側",38.2599491,140.8810315,1,"","仙台市青葉区中央一丁目１番内"
"青葉区","電力ビル本館西側",38.2616873,140.8734806,1,"","仙台市青葉区一番町三丁目７番１号"
"青葉区","仙台駅西口ペデストリアンデッキ南側",38.2599491,140.8810315,1,"","仙台市青葉区中央一丁目１番内"
"青葉区","仙台市立五橋中学校東側",38.2521422,140.8792063,1,"","仙台市青葉区五橋二丁目２番１号"
"青葉区","仙台市立五橋中学校北側",38.2521422,140.8792063,1,"","仙台市青葉区五橋二丁目２番１号"
"青葉区","東北学院大学職員用駐車場(テニスコート跡地）北側",38.2492359,140.8771047,1,"","仙台市青葉区土樋一丁目１０番内"
"青葉区","東北大学電気通信研究所南側",38.2515119,140.8753007,1,"","仙台市青葉区片平二丁目１番１号"
"青葉区","東北大学ナノスピン総合研究棟西側",38.2515119,140.8753007,1,"","仙台市青葉区片平二丁目１番１号"
"青葉区","東北大学多元物質科学研究所南側",38.2515119,140.8753007,1,"","仙台市青葉区片平二丁目１番１号"
"青葉区","東北大学金属材料研究所北側",38.2515119,140.8753007,1,"","仙台市青葉区片平二丁目１番１号"
"青葉区","仙台市立片平丁小学校西側",38.2560791999999,140.8686337,1,"","仙台市青葉区片平一丁目７番１号"
"青葉区","仙台市片平さんかく公園",38.2572279,140.8694059,1,"","仙台市青葉区一番町一丁目１７番内"
"青葉区","仙台市大手町公園",38.2569191,140.8616934,1,"","仙台市青葉区大手町１０番内"
"青葉区","仙台市評定河原野球場",38.2565148,140.8671451,1,"","仙台市青葉区花壇１番内"
"青葉区","瑞鳳殿第２駐車場",38.25181,140.8662432,1,"","仙台市青葉区霊屋下１２番内"
"青葉区","仙臺大神宮南西先",38.2577529,140.8643114,1,"","仙台市青葉区大手町６番内"
"青葉区","仙台市片平市民センタ－東側",38.2538803,140.8705711,1,"","仙台市青葉区米ケ袋一丁目１番３５号"
"青葉区","仙台市立片平丁小学校東側",38.2560791999999,140.8686337,1,"","仙台市青葉区片平一丁目７番１号"
"青葉区","仙台市立立町小学校南側",38.3032537,140.8510983,0,"","仙台市青葉区立町８番１号"
"青葉区","仙台市立立町小学校西側",38.3032537,140.8510983,0,"","仙台市青葉区立町８番１号"
"青葉区","仙台市元鍛冶町公園北西側",38.2642095,140.8686478,1,"","仙台市青葉区国分町二丁目９番内"
"青葉区","仙台市西公園（トークネットホール仙台南側)",38.265326,140.862909,1,"","仙台市青葉区桜ケ岡公園３番内"
"青葉区","仙台市西公園(大町交番北側）",38.2593981,140.8634639,1,"","仙台市青葉区桜ケ岡公園１番内"
"青葉区","西松建設㈱南側駐車場",38.2593685999999,140.8654329,0,"","仙台市青葉区大町二丁目４番内"
"青葉区","仙台市肴町公園北側",38.2608092,140.8695813,1,"","仙台市青葉区国分町一丁目２番内"
"青葉区","仙台市西公園（大町西公園駅前）南側",38.2609851,140.8623589,1,"","仙台市青葉区桜ケ岡公園１番内"
"青葉区","川内大工町地内（仙台第二高等学校東南先）",38.2627218,140.858362,1,"","仙台市青葉区川内大工町無番地"
"青葉区","仙台第二高等学校西側",38.2636548,140.8571033,1,"","仙台市青葉区川内澱橋通１番地"
"青葉区","仙台市地下鉄川内駅前",38.2605557,140.8499455,1,"","仙台市青葉区川内４２番地内"
"青葉区","仙台市川内亀岡公園西側",38.2624278,140.8469521,1,"","仙台市青葉区川内亀岡北裏丁地内"
"青葉区","仙台市広瀬川牛越緑地南側（公衆トイレ付近）",38.2682608,140.8397943,1,"","仙台市青葉区荒巻字三居沢地内"
"青葉区","博物館・国際センター・緑彩館前バス停",38.2540456,140.8603161,1,"","仙台市青葉区川内追廻無番地"
"青葉区","東北大学川内北キャンパス前",38.2592159,140.8508118,1,"","仙台市青葉区川内４１番地"
"青葉区","仙台市青葉山町内会集会所南側",38.2488144,140.824552,0,"","仙台市青葉区荒巻字青葉３４１番地の２"
"青葉区","仙台市立折立小学校西側",38.2602146,140.8085736,1,"","仙台市青葉区折立四丁目２番１号"
"青葉区","住宅供給公社アパート２号棟南側",38.2617407,140.8047623,1,"","仙台市青葉区折立四丁目１４番２号"
"青葉区","西花苑一丁目・二丁目集会所北側",38.2637265,140.800111,0,"","仙台市青葉区西花苑二丁目１０番２０号"
"青葉区","仙台市西花苑公園野球場南側",38.2673922,140.8011391,1,"","仙台市青葉区西花苑一丁目４番内"
"青葉区","仙台市折立公園西側",38.2657463,140.8050287,1,"","仙台市青葉区折立三丁目４番地先"
"青葉区","仙台市広瀬川浄化センター南側",38.2633383999999,140.8085862,1,"","仙台市青葉区折立三丁目２０番２号"
"青葉区","折立一丁目２番内（地下道東側）",38.2646627,140.8119124,1,"","仙台市青葉区折立一丁目２番内"
"青葉区","茂庭字湯ノ沢６３番地の１（個人宅地前畑）",38.2529407,140.8061959,1,"","仙台市青葉区茂庭字湯ノ沢６３番地の１"
"青葉区","宮城第一高等学校西側",38.2687722999999,140.851595,1,"","仙台市青葉区八幡一丁目６番２号"
"青葉区","尚絅学院高等学校グラウンド北側",38.2672889,140.8546688,1,"","仙台市青葉区八幡一丁目９番２７号"
"青葉区","角五郎一丁目１番内東側",38.2668551999999,140.8543032,0,"","仙台市青葉区角五郎一丁目１番内"
"青葉区","澱ポンプ場北側",38.2656046,140.8518965,1,"","仙台市青葉区角五郎一丁目９番内"
"青葉区","八幡六丁目バス停西側",38.2686810999999,140.8336219,1,"","仙台市青葉区八幡六丁目７番先"
"青葉区","角五郎国家公務員宿舎北側",38.2659415,140.8469591,1,"","仙台市青葉区角五郎二丁目１５番内"
"青葉区","牛越橋北側",38.2705963,140.8413511,1,"","仙台市青葉区八幡五丁目１番内"
"青葉区","聖橋南側",38.2686810999999,140.8336219,1,"","仙台市青葉区八幡六丁目１１番先"
"青葉区","仙台市北五番丁公園南側",38.2717062,140.8556184,1,"","仙台市青葉区柏木二丁目３番内"
"青葉区","八幡二丁目1番12号東側",38.2723424,140.8515499,0,"","仙台市青葉区八幡二丁目1番先"
"青葉区","八幡一丁目2番12号東側",38.2689965,140.8549148,0,"","仙台市青葉区八幡一丁目2番先"
"青葉区","仙台市立八幡小学校西側",38.2715553,140.853015,1,"","仙台市青葉区八幡二丁目９番１号"
"青葉区","晃福ハイツ南側",38.2713839,140.8483538,0,"","仙台市青葉区八幡四丁目１０番１号"
"青葉区","仙台市立第一中学校東側",38.2720393,140.8460624,0,"","仙台市青葉区八幡四丁目１６番１号"
"青葉区","仙台市北六番丁市営住宅北側",38.2722203,140.8555238,1,"","仙台市青葉区柏木二丁目3番48号"
"青葉区","東北電力八幡アパート１号棟北側",38.2730038,140.8516701,1,"","仙台市青葉区八幡二丁目１２番４号"
"青葉区","東北大学昭和舎跡地西側",38.2762401,140.8585784,1,"","仙台市青葉区柏木三丁目１番１７号"
"青葉区","東北大学加齢医学研究所北側",38.2742253,140.8603138,0,"","仙台市青葉区星陵町４番１号"
"青葉区","仙台市柏木市民センター南側",38.2767156,140.8599714,1,"","仙台市青葉区柏木三丁目３番１号"
"青葉区","県営新坂住宅東側",38.276451,140.8538057,1,"","仙台市青葉区柏木三丁目６番３号"
"青葉区","仙台市北山市民センター東側",38.2782237,140.8548266,1,"","仙台市青葉区新坂町８番内"
"青葉区","八雲神社南側",38.2753162,140.8545163,1,"","仙台市青葉区柏木三丁目５番１６号"
"青葉区","東北大学昭和舎跡地南側",38.2762401,140.8585784,1,"","仙台市青葉区柏木三丁目１番１７号"
"青葉区","仙台市立三条中学校東側",38.2806096,140.8536388,1,"","仙台市青葉区三条町３番１号"
"青葉区","仙台市立三条中学校西側",38.2806096,140.8536388,1,"","仙台市青葉区三条町３番１号"
"青葉区","三条町バス停南側",38.2808126,140.8526802,1,"","仙台市青葉区三条町１７番内"
"青葉区","東北大学国際交流会館西側",38.2787595,140.8507024,0,"","仙台市青葉区三条町１９番１号"
"青葉区","仙台市北山霊園西側入口付近",38.2837539,140.8543189,0,"","仙台市青葉区北山二丁目１０番内"
"青葉区","仙台市亀ケ岡公園南西側",38.268195,140.869418,0,"","仙台市青葉区北山三丁目３番内"
"青葉区","仙台市菊田山公園西側",38.2845419,140.8472614,0,"","仙台市青葉区菊田町７番内"
"青葉区","仙台市立国見小学校北側",38.2770519,140.8444456,1,"","仙台市青葉区国見二丁目１６番１号"
"青葉区","仙台市立国見小学校南側",38.2770519,140.8444456,1,"","仙台市青葉区国見二丁目１６番１号"
"青葉区","国見四丁目バス停東側",38.2735368,140.8429886,0,"","仙台市青葉区国見三丁目１１番内"
"青葉区","仙台市水道局荒巻配水所南側",38.2735368,140.8429886,0,"","仙台市青葉区国見三丁目６番内"
"青葉区","仙台市国見コミュニティ広場南側",38.2738733,140.8380501,0,"","仙台市青葉区国見五丁目９番内"
"青葉区","仙台市水道局国見浄水場南側",38.2786127,140.8312053,0,"","仙台市青葉区国見六丁目１２番内"
"青葉区","国見第二駐車場南側",38.2786127,140.8312053,0,"","仙台市青葉区国見六丁目４０番内"
"青葉区","国見六丁目７８番内北側",38.2786127,140.8312053,0,"","仙台市青葉区国見六丁目７８番内"
"青葉区","仙台市立貝森小学校跡施設南側",38.2866483,140.8392603,1,"","仙台市青葉区貝ケ森五丁目６番１号"
"青葉区","仙台市貝ケ森１号公園南側",38.2863498,140.8410017,1,"","仙台市青葉区貝ケ森五丁目４番内"
"青葉区","貝ケ森三丁目調整池北側",38.2845964,140.8419701,1,"","仙台市青葉区貝ケ森三丁目３番内"
"青葉区","仙台市貝ケ森中央公園東側",38.282536,140.8430105,1,"","仙台市青葉区貝ケ森一丁目３２番内"
"青葉区","仙台市貝ケ森市民センター東側",38.2815132,140.8424171,1,"","仙台市青葉区貝ケ森一丁目４番６号"
"青葉区","仙台市貝ケ森３号公園南側",38.2814191,140.8392397,1,"","仙台市青葉区貝ケ森三丁目２８番内"
"青葉区","仙台市貝ケ森メープル公園北側",38.2815277,140.8443576,0,"","仙台市青葉区貝ケ森六丁目２９番内"
"青葉区","仙台市立中山小学校西側",38.2920393,140.85,0,"","仙台市青葉区中山一丁目６番１号"
"青葉区","仙台市立中山小学校南側",38.2920393,140.85,0,"","仙台市青葉区中山一丁目６番１号"
"青葉区","仙台市たきみち公園西側",38.2919377,140.8527837,0,"","仙台市青葉区滝道８番内"
"青葉区","ふれあいパーク北側",38.293254,140.8493554,0,"","仙台市青葉区滝道３３番内"
"青葉区","仙台市川平一丁目公園東側",38.3049101,140.8396899,0,"","仙台市青葉区川平一丁目１５番内"
"青葉区","中山二丁目４１番内北側",38.2887487,140.8437695,0,"","仙台市青葉区中山二丁目４１番内"
"青葉区","認定こども園TOBINOKO南側",38.2881835,140.8464041,0,"","仙台市青葉区中山二丁目１７番１号"
"青葉区","仙台市中山山の神公園南側",38.2882472,140.8413893,0,"","仙台市青葉区中山二丁目３２番内"
"青葉区","仙台市立中山中学校西側",38.2969071,140.8397345,0,"","仙台市青葉区中山六丁目１６番１号"
"青葉区","仙台市中山市民センター入口付近",38.2918866,140.8371348,0,"","仙台市青葉区中山三丁目１３番１号"
"青葉区","仙台市水道局中山第一配水所東側",38.2943058,140.8357606,0,"","仙台市青葉区中山七丁目１番内"
"青葉区","仙台市うどう沼公園北側",38.2940737,140.8335121,0,"","仙台市青葉区中山三丁目２０番内"
"青葉区","仙台市中山公園東側",38.2965685,140.8340014,0,"","仙台市青葉区中山七丁目２１番内"
"青葉区","仙台市中山北公園東側",38.2969792,140.8294568,0,"","仙台市青葉区中山八丁目３４番内"
"青葉区","仙台市すぎとや西公園南側",38.2997269,140.8311827,0,"","仙台市青葉区中山九丁目４番内"
"青葉区","仙台市西勝山公園北側",38.2984524,140.8380682,0,"","仙台市青葉区西勝山５番内"
"青葉区","仙台市立川平小学校北側",38.30581,140.8383824,0,"","仙台市青葉区川平三丁目３６番１号"
"青葉区","仙台市川平三丁目西公園西側",38.3055157,140.8397705,0,"","仙台市青葉区川平三丁目３５番内"
"青葉区","仙台市川平市営住宅公園南側",38.3049101,140.8396899,0,"","仙台市青葉区川平五丁目１３番内"
"青葉区","仙台市川平三丁目東公園南側",38.3235569,140.8883316,0,"","仙台市青葉区川平三丁目14番内"
"青葉区","仙台市川平緑地西側",38.3027404,140.835661,0,"","仙台市青葉区川平四丁目１番内"
"青葉区","仙台市川平北公園北側",38.3049101,140.8396899,0,"","仙台市青葉区川平四丁目９番内"
"青葉区","仙台市川平四丁目公園東側",38.3027404,140.835661,0,"","仙台市青葉区川平四丁目３１番内"
"青葉区","仙台市立桜丘小学校西側",38.3032429,140.8495324,0,"","仙台市青葉区桜ケ丘八丁目１番１号"
"青葉区","仙台市桜ケ丘六丁目公園北側",38.3026941,140.8469905,0,"","仙台市青葉区桜ケ丘六丁目２３番内"
"青葉区","仙台市桜ケ丘七丁目公園西側",38.3052362,140.8466935,0,"","仙台市青葉区桜ケ丘七丁目４番内"
"青葉区","仙台市桜ケ丘公園野球場南側",38.3055612,140.8517938,0,"","仙台市青葉区桜ケ丘八丁目２番内"
"青葉区","仙台市桜ケ丘四丁目公園西側",38.3029689,140.8521239,0,"","仙台市青葉区桜ケ丘四丁目１１番内"
"青葉区","仙台市桜ケ丘三丁目公園西側",38.3024551,140.8557162,0,"","仙台市青葉区桜ケ丘三丁目３９番内"
"青葉区","桜ケ丘団地入口バス停北側",38.2979284,140.8524719,0,"","仙台市青葉区桜ケ丘二丁目１７番内"
"青葉区","県営桜ケ丘住宅１２号棟西側",38.2963811,140.8460412,0,"","仙台市青葉区桜ケ丘一丁目２７番１２号"
"青葉区","仙台市立荒巻小学校(プール)西側",38.2870474,140.8597433,0,"","仙台市青葉区荒巻神明町１３番内"
"青葉区","仙台市荒巻公園北側",38.2866706999999,140.8588584,0,"","仙台市青葉区荒巻神明町１２番内"
"青葉区","山手町１番内東側（山手町バス停南側）",38.2869484,140.852253,0,"","仙台市青葉区山手町１番内"
"青葉区","ヨークベニマル荒巻店東側",38.2899746,140.8526568,0,"","仙台市青葉区荒巻本沢二丁目１２番先"
"青葉区","仙台市荒巻中央西公園東側",38.2907229,140.8578517,0,"","仙台市青葉区荒巻中央１５番内"
"青葉区","仙台市山手町２号公園西側",38.2882689,140.8532255,0,"","仙台市青葉区山手町２３番内"
"青葉区","仙台市荒巻学校給食センター対向",38.2899746,140.8526568,0,"","仙台市青葉区荒巻本沢二丁目６番先"
"青葉区","ビバホーム荒巻店西側",38.2899746,140.8526568,0,"","仙台市青葉区荒巻本沢二丁目１番先"
"青葉区","仙台市立北仙台中学校北側",38.2932945,140.8637775,0,"","仙台市青葉区東勝山二丁目３１番１号"
"青葉区","仙台市東勝山二丁目公園西側",38.3292179,140.8785148,1,"住所相違あり","仙台市青葉区東勝山二丁目３３番内"
"青葉区","仙台市勝山南公園北側",38.2935924,140.8646885,0,"","仙台市青葉区東勝山二丁目２８番内"
"青葉区","東勝山一丁目２５番内南側",38.2984351,140.8718604,0,"","仙台市青葉区東勝山一丁目２５番内"
"青葉区","東勝山団地入口バス停（勝山橋)南側",38.2967947,140.8735104,0,"","仙台市青葉区藤松５番内"
"青葉区","仙台市藤松保存緑地北側",38.2931138,140.8692784,0,"","仙台市青葉区鷺ケ森一丁目４番内"
"青葉区","仙台市水の森一丁目公園東側",38.2897389,140.866399,0,"","仙台市青葉区鷺ケ森一丁目３７番内"
"青葉区","クローバーズ・ピアワッセ西側",38.3045871,140.8801641,0,"","仙台市青葉区北根黒松２番先"
"青葉区","森林公園大橋南側脇",38.3045871,140.8801641,0,"","仙台市青葉区北根黒松１８番内"
"青葉区","北根三丁目バス停南側",38.2998704,140.8776619,0,"","仙台市青葉区北根三丁目１３番内"
"青葉区","県道仙台泉線北根橋東側",38.2998704,140.8776619,0,"","仙台市青葉区北根三丁目２０番内"
"青葉区","黒松団地入口バス停東側",38.2998704,140.8776619,0,"","仙台市青葉区北根三丁目２２番内"
"青葉区","双葉ケ丘橋北側",38.3036726,140.8756782,0,"","仙台市青葉区双葉ケ丘一丁目３番先"
"青葉区","仙台市北根黒松北公園東側",38.306019,140.8810354,1,"","仙台市青葉区北根黒松４番内"
"青葉区","仙台市立台原小学校西側",38.2867625,140.8800747,3,"にゃんこ","仙台市青葉区台原五丁目１６番１号"
"青葉区","瞑想の松バス停東側",38.2896766,140.8837733,0,"","仙台市青葉区旭ケ丘一丁目２４番内"
"青葉区","みやぎ生活協同組合台原店西側",38.2822343,140.8772376,1,"","仙台市青葉区台原五丁目１番２号"
"青葉区","仙台市台原児童館北側",38.2841829,140.8789112,1,"にゃんこ","仙台市青葉区台原五丁目２番５号"
"青葉区","仙台市台原四丁目北公園南側",38.2871939,140.8780799,3,"にゃんこ","仙台市青葉区台原森林公園１番内"
"青葉区","仙台市台原コミュニティ・センター西側",38.2892824,140.8788352,1,"","仙台市青葉区台原森林公園１番３号"
"青葉区","仙台市台原自転車保管所東側",38.2887711,140.8785789,1,"","仙台市青葉区台原森林公園１番内"
"青葉区","青葉消防団小松島分団機械器具置場南側",38.2665983,140.8300461,1,"","仙台市青葉区旭ケ丘一丁目３１番内"
"青葉区","台原二丁目８番内（一本杉橋）南西側",38.2855126,140.8732457,0,"","仙台市青葉区台原二丁目８番内"
"青葉区","仙台市立旭丘小学校東側",38.2964818,140.8864197,1,"","仙台市青葉区旭ケ丘三丁目２７番１号"
"青葉区","仙台市旭ケ丘市民センタ－南側",38.2955291,140.884169,0,"","仙台市青葉区旭ケ丘三丁目２５番１５号"
"青葉区","日立システムズホール仙台北側",38.2965211,140.8844119,1,"","仙台市青葉区旭ケ丘三丁目２７番５号"
"青葉区","仙台市旭ケ丘市民センタ－西側",38.2955291,140.884169,1,"","仙台市青葉区旭ケ丘三丁目２５番１５号"
"青葉区","旭ケ丘三丁目３１番内西側",38.2665983,140.8300461,1,"","仙台市青葉区旭ケ丘三丁目３１番内"
"青葉区","旭ケ丘一丁目２１番内（台原南小泉線北側）",38.2896766,140.8837733,0,"","仙台市青葉区旭ケ丘一丁目２１番内"
"青葉区","仙台市科学館前バス停東側",38.2998824,140.8863892,0,"","仙台市青葉区旭ケ丘四丁目３４番内"
"青葉区","旭ケ丘四丁目１０番内北側",38.2998824,140.8863892,0,"","仙台市青葉区旭ケ丘四丁目１０番内"
"青葉区","仙台市立小松島小学校東側",38.2808208999999,140.8891296,0,"","仙台市青葉区小松島二丁目１番１号"
"青葉区","仙台市立小松島小学校南側",38.2808208999999,140.8891296,1,"","仙台市青葉区小松島二丁目１番１号"
"青葉区","仙台市小松島四丁目公園南側",38.2880153,140.8878867,0,"","仙台市青葉区小松島四丁目１４番内"
"青葉区","仙台市小松島公園（小松島南光センター前）",38.2859532,140.8882963,1,"","仙台市青葉区小松島四丁目５番内"
"青葉区","仙台市東照宮二丁目公園入口",38.27777,140.8855649,1,"","仙台市青葉区東照宮二丁目１番内"
"青葉区","特別養護老人ホーム シオンの園南側",38.2852811,140.8922824,0,"","仙台市青葉区小松島新堤７番１号"
"青葉区","宮城県立小松島支援学校北東先",38.2858871,140.8944799,0,"","仙台市青葉区小松島新堤４番内"
"青葉区","仙台市小松島市営住宅南側",38.2807245,140.8961062,0,"","仙台市青葉区高松三丁目１７番３０号"
"青葉区","広瀬文化センター北側",38.2686354,140.7641587,1,"","仙台市青葉区下愛子字観音堂５番地の1"
"青葉区","仙台市立愛子小学校前",38.2684178,140.7585769,1,"","仙台市青葉区上愛子字新宮前1番地の２地内"
"青葉区","宮城総合支所・愛子小学校バス停西側",38.2676401,140.7587414,0,"","仙台市青葉区上愛子字新宮前１７番地の２地内"
"青葉区","HOTEL MUSEE愛子店南側457号線沿",38.2722603,140.7581023,0,"","仙台市青葉区愛子中央六丁目１４９番地の２地先"
"青葉区","ＪＲ仙山線愛子駅南口自転車駐車場フェンス",38.2728359,140.7631614,1,"","仙台市青葉区愛子中央一丁目２０１番地の１"
"青葉区","仙台市立広瀬中学校東側",38.261827,140.880183,1,"","仙台市青葉区愛子中央一丁目１０７"
"青葉区","仙台市上原公園東側",38.274375,140.7573937,1,"","仙台市青葉区愛子中央三丁目２７番内（２３番地の３７）"
"青葉区","仙台市立広瀬中学校西側",38.273006,140.7619065,1,"","仙台市青葉区愛子中央一丁目９番１号"
"青葉区","仙台市宮城広瀬体育館西側",38.2738455,140.7361036,6,"","仙台市青葉区上愛子字松原４４番地の１"
"青葉区","仙台市宮城広瀬グラウンド南側",38.2741007,140.7387336,1,"","仙台市青葉区上愛子字松原３９番地の１"
"青葉区","仙台高等専門学校（入口）",38.2739963,140.745871,1,"","仙台市青葉区上愛子字街道99番地の2地先"
"青葉区","二岩町内会集会所",38.2722195,140.7442859,1,"","仙台市青葉区上愛子字車４６番地の１"
"青葉区","仙台市北内南公園",38.2707884,140.7506649,0,"","仙台市青葉区上愛子字北内３番地の１４地内"
"青葉区","愛子観光バス（株）向",38.2693786,140.7346249,0,"","仙台市青葉区上愛子字大岩１番地の２"
"青葉区","仙台市松原公園西側",38.2714724,140.7354739,1,"","仙台市青葉区上愛子字松原４７番地の１０"
"青葉区","松原バス停東側",38.2714864,140.7290071,1,"","仙台市青葉区上愛子字松原９番地の１"
"青葉区","仙台市交通局白沢出張所",38.2753086,140.7139673,0,"","仙台市青葉区上愛子字下十三枚田30番地の１"
"青葉区","赤生木集会所",38.2792363999999,140.7021313,0,"","仙台市青葉区上愛子字大道３３番地の２"
"青葉区","大針バス停",38.2777805,140.7085932,0,"","仙台市青葉区上愛子字大道２番地の２"
"青葉区","上愛子字大針２番地",38.2740647,140.7087611,0,"","仙台市青葉区上愛子字大針２番地先"
"青葉区","ＪＲ仙山線第２赤生木踏切南側",38.2780365,140.6990494,0,"","仙台市青葉区上愛子字赤生木３５番地の３"
"青葉区","上愛子字白沢３８番地",38.2863612,140.6904171,0,"","仙台市青葉区上愛子字白沢３８番地"
